qid,idx_old,question_old,gold_old,pred_old,f1_old,p_old,r_old,time_old,pred_new,f1_new,p_new,r_new,time_new,delta_f1,delta_time,delta_t,category
5ae72fc5554299572ea54770,1651,Mundawar is a city 140km from which State capital of Rajasthan?,Jaipur,Jaipur,1.0,1.0,1.0,8.1,State Capital Jaipur,0.5,0.33,1.0,7.67,-0.5,-0.4299999999999997,-0.4299999999999997,多余解释/冗余输出（Precision掉）
5a8ac0595542992d82986f6c,1655,"Which minor role did this New Zealand storyboard artist play in the film ""King Kong"" who will direct the film based on the novel by Philip Reeve?",Gondorian soldier,Soldier in Truck,0.4,0.33,0.5,8.27,as a Soldier in Truck,0.33,0.25,0.5,7.73,-0.07,-0.5399999999999991,-0.5399999999999991,实体跑偏/证据跑偏
5a75d8a3554299109176e5a6,1666,"What league, which is also known as the Barclays Premier League, had its start date pushed back?",The 2013–14 Premier League,2013–14 Premier League,1.0,1.0,1.0,7.98,,0.0,0.0,0.0,7.44,-1.0,-0.54,-0.54,空输出/解析失败
5ac5188255429924173fb5a3,1668,About how many people are employed by the company founded by Denise Coates?,"3,000","Over 3,000 people",0.5,0.33,1.0,8.63,"The Group employs over 3,000 people",0.33,0.2,1.0,7.76,-0.1699999999999999,-0.870000000000001,-0.870000000000001,数字/单位格式不一致（值相同）
5ab804305542995dae37ea14,1670,"Why are many of the band, Hirsute Pursuit's songs considered controversial?",men who have sex with men,gay sex,0.25,0.5,0.17,9.21,"Thematically, the group focuses on homosexuality, gay sex, and the gay bear subculture",0.12,0.09,0.17,7.98,-0.13,-1.2300000000000004,-1.2300000000000004,实体跑偏/证据跑偏
5ac4da3b554299076e296e17,1671,"Stephen Joseph Bercik was mayer of a city that had a population of 124,969 as of the 2010 United States Census, and that has an estimated population of what for 2015?","129,007","129,007",1.0,1.0,1.0,7.54,Elizabeth,0.0,0.0,0.0,7.41,-1.0,-0.1299999999999999,-0.1299999999999999,实体跑偏/证据跑偏
5ae75eb45542991bbc976201,1672,"Norman Buckley is associated with a family drama for what cable network, formerly known as ABC Family?",Freeform,Freeform,1.0,1.0,1.0,7.92,Freeform (previously named ABC Family),0.33,0.2,1.0,7.32,-0.6699999999999999,-0.5999999999999996,-0.5999999999999996,多余解释/冗余输出（Precision掉）
5ae4a2e25542996836b02cee,1676,"The county that the community of Milltown, Montana is part of was founded in which year?",1860,1860,1.0,1.0,1.0,7.96,"As of the 2010 census, the population was 109,426, making it Montana's second-most populous county. Its county seat and largest city is Missoula. The county was founded in 1860",0.07,0.04,1.0,7.87,-0.93,-0.0899999999999998,-0.08999999999999986,多余解释/冗余输出（Precision掉）
5ae55d1e55429960a22e02cb,1680,"When was the host of ""British Academy Television Awards 2009"" born?",4 April 1963,4 April 1963,1.0,1.0,1.0,7.99,born 4 April 1963,0.86,0.75,1.0,7.28,-0.14,-0.71,-0.71,多余解释/冗余输出（Precision掉）
5ae3606b5542991a06ce99a8,1682,"Philip Carlo, the author of the biography of the mob assasin Richard Kuklinsk, died of which diease?i,",Lou Gehrig's Disease,Lou Gehrig's Disease,1.0,1.0,1.0,7.97,amyotrophic lateral sclerosis (ALS),0.0,0.0,0.0,7.57,-1.0,-0.3999999999999994,-0.39999999999999947,同义词/别名未规范化
5a734acf5542991f9a20c6ec,1684,"Which singer is younger, Shirley Manson or Jim Kerr?",Shirley Ann Manson,Shirley Manson,0.8,1.0,0.67,7.94,Jim Kerr,0.0,0.0,0.0,7.6,-0.8,-0.3400000000000007,-0.34000000000000075,实体跑偏/证据跑偏
5abb73425542996cc5e49ff5,1689,"What's the NASDAQ ticker code for Spirit Airlines, based at Detroit Metro Airport among others and an ultra low cost carrier?",SAVE,SAVE,1.0,1.0,1.0,7.79,NASDAQ: SAVE,0.67,0.5,1.0,7.58,-0.3299999999999999,-0.2099999999999999,-0.20999999999999996,多余解释/冗余输出（Precision掉）
5ae7ee41554299540e5a56b0,1704,Paul Maynard became Rail Minister after the entrance of the Prime Minister who took office in what year?,2016,2016,1.0,1.0,1.0,7.87,new PM Theresa May entered office,0.0,0.0,0.0,7.5,-1.0,-0.3700000000000001,-0.3700000000000001,同义词/别名未规范化
5add2397554299473435386f,1705,The location of the area where Fort Nisqually stood is in what Washington county?,Pierce County,Pierce County,1.0,1.0,1.0,8.19,"DuPont, Washington",0.0,0.0,0.0,7.77,-1.0,-0.4199999999999999,-0.41999999999999993,实体跑偏/证据跑偏
5a7f404a55429930675136dd,1723,Shepard Settlement is just south of what major New York city?,Syracuse,Syracuse,1.0,1.0,1.0,7.64,southwest of Syracuse,0.5,0.33,1.0,7.42,-0.5,-0.2199999999999997,-0.21999999999999975,多余解释/冗余输出（Precision掉）
5ab60aec554299110f2199c3,1724,What type of writing did both Richard Harding Davis and Harry Stephen Keeler write?,fiction,Fiction,1.0,1.0,1.0,7.82,fiction and drama,0.5,0.33,1.0,7.44,-0.5,-0.3799999999999999,-0.3799999999999999,多余解释/冗余输出（Precision掉）
5a8a231a55429930ff3c0cb4,1726,Kasimir Bileski was a noted stamp dealer based in a Canadian province that is bordered by which 2 US states?,North Dakota and Minnesota,North Dakota Minnesota,0.86,1.0,0.75,7.93,"Winnipeg, Manitoba, Canada",0.0,0.0,0.0,7.63,-0.86,-0.2999999999999998,-0.2999999999999998,实体跑偏/证据跑偏
5ab8756755429934fafe6dd3,1731,When was the American writer of the a series of four vampire-themed fantasy romance novels born?,"December 24, 1973","December 24, 1973",1.0,1.0,1.0,8.04,"born December 24, 1973",0.86,0.75,1.0,7.34,-0.14,-0.6999999999999993,-0.6999999999999993,多余解释/冗余输出（Precision掉）
5adbe2c65542996e68525274,1732,In what corner of Missouri is radio station WMBH located?,southwestern,Southwestern,1.0,1.0,1.0,8.8,"Joplin, Missouri",0.0,0.0,0.0,8.55,-1.0,-0.25,-0.25,实体跑偏/证据跑偏
5abd0296554299114383a1d1,1736,Douglas D. Scott is an American archaeologist most notable for his work at the site of a battle that occurred in what year?,1876,1876,1.0,1.0,1.0,8.07,mid-1980s,0.0,0.0,0.0,7.68,-1.0,-0.3900000000000005,-0.39000000000000057,数字取值错误（值不同）
5a85a8655542997b5ce40011,1757,The Porsche 968 was the last in a line of front-engined sports cars following the 944 and which earlier model?,924,924,1.0,1.0,1.0,7.8,It was the final evolution of a line of water-cooled front-engined rear wheel drive models begun almost 20 years earlier with the 924,0.09,0.05,1.0,7.67,-0.91,-0.1299999999999999,-0.1299999999999999,多余解释/冗余输出（Precision掉）
5abc8d00554299700f9d78fd,1777,Matthew Butturini was born in a town on the Tweed River how many km north-east of Sydney?,848,848,1.0,1.0,1.0,8.17,848 km,0.67,0.5,1.0,7.59,-0.3299999999999999,-0.5800000000000001,-0.5800000000000001,多余解释/冗余输出（Precision掉）
5ab7ef0f5542991d322237ca,1787,Chandgi Ram won a gold medal in 1970 in a continental multi-sport event held at which city ?,Bangkok,Bangkok,1.0,1.0,1.0,8.34,Mexico City,0.0,0.0,0.0,7.92,-1.0,-0.4199999999999999,-0.41999999999999993,实体跑偏/证据跑偏
5a7e14a65542995ed0d16686,1798,"What film was the screen debut of the musician nicknamed ""Lady Day""?",Symphony in Black,Symphony in Black,1.0,1.0,1.0,8.11,Symphony in Black: A Rhapsody of Negro Life,0.6,0.43,1.0,7.54,-0.4,-0.5699999999999994,-0.5699999999999994,多余解释/冗余输出（Precision掉）
5ae5feaf5542996de7b71ac6,1803,Paul Keenan composes works from Anglo-Saxon texts such as the codex donated to the library of Exeter Cathedral by whom?,Leofric,Leofric,1.0,1.0,1.0,8.18,"Leofric, the first bishop of Exeter",0.33,0.2,1.0,7.83,-0.6699999999999999,-0.3499999999999996,-0.34999999999999964,多余解释/冗余输出（Precision掉）
5ab2979c554299449642c919,1810,"Pawnography, featuring Richard Corey Harrison, is filmed in what shop and town?",Gold & Silver Pawn Shop in Las Vegas,"Gold & Silver Pawn Shop, Las Vegas",0.92,1.0,0.86,8.81,World Famous Gold & Silver Pawn Shop in Las Vegas,0.88,0.78,1.0,7.92,-0.04,-0.8900000000000006,-0.8900000000000006,实体跑偏/证据跑偏
5ae5f1a8554299546bf82fd9,1816,Where is the English punk rock band which Howard Devoto is the original singer of formed,in Bolton,Bolton,0.67,1.0,0.5,8.38,"Bolton, England",0.5,0.5,0.5,7.61,-0.17,-0.7700000000000005,-0.7700000000000005,实体跑偏/证据跑偏
5a8a2a5555429930ff3c0ccc,1817,What is the current home arena of the NHL team Chris Summers plays for?,PPG Paints Arena,PPG Paints Arena,1.0,1.0,1.0,8.23,Matthews Arena,0.4,0.5,0.33,7.69,-0.6,-0.54,-0.54,实体跑偏/证据跑偏
5a881ea055429938390d3ef3,1821,Arabella Chapman graduated from which school that was opened as the Albany Free Academy?,Albany High School,Albany High School,1.0,1.0,1.0,7.79,Albany School for Educating People of Color,0.4,0.29,0.67,7.5,-0.6,-0.29,-0.29000000000000004,实体跑偏/证据跑偏
5a88abf75542997e5c09a6a1,1827,"In what city was the second bowl game to air on all the ""big four"" television networks played?",Miami,Miami Gardens,0.67,0.5,1.0,9.49,Glendale,0.0,0.0,0.0,8.02,-0.67,-1.4700000000000006,-1.4700000000000006,实体跑偏/证据跑偏
5a7553a95542996c70cfaedf,1830,What psychosis shares a name with an enemy fought by the protagonists in an animated show by Hasbro?,Wendigo,Wendigo,1.0,1.0,1.0,8.09,Wendigo psychosis,0.67,0.5,1.0,7.73,-0.3299999999999999,-0.3599999999999994,-0.35999999999999943,多余解释/冗余输出（Precision掉）
5ae60d36554299546bf8303e,1832,When did Belgium racer Stoffel Vandoorne win the Monaco GP2 Series round?,22 and 23 May 2015,22-23 May 2015,0.89,1.0,0.8,8.25,"The first race, a 40-lap feature event, was won by ART Grand Prix driver Stoffel Vandoorne who started from fourth position",0.0,0.0,0.0,8.02,-0.89,-0.2300000000000004,-0.23000000000000043,数字取值错误（值不同）
5ae5d63b5542996de7b71a2d,1834,In what basketball position does the brother of Saulius Kuzminskas play?,small forward,Small Forward,1.0,1.0,1.0,7.63,His younger brother Mindaugas is also a basketball player for the New York Knicks,0.0,0.0,0.0,7.55,-1.0,-0.08,-0.08000000000000007,实体跑偏/证据跑偏
5ab442645542991751b4d70c,1835,What type of the district is the Downtown Bentonville of the state in the southeastern region of the United States which is home to over 3 million people as of 2017?,business district,Business district,1.0,1.0,1.0,7.85,historic business district,0.8,0.67,1.0,7.24,-0.1999999999999999,-0.6099999999999994,-0.6099999999999994,多余解释/冗余输出（Precision掉）
5a802bf05542992bc0c4a6b7,1836,Dru Decaro is the lead guitarist for the RnB artist who began creating music at what age?,thirteen,thirteen,1.0,1.0,1.0,7.91,"Raised in Los Angeles, he began creating music at age thirteen",0.17,0.09,1.0,7.62,-0.83,-0.29,-0.29000000000000004,多余解释/冗余输出（Precision掉）
5ac313a0554299741d48a1b0,1843,How many employees does the company that unveiled a deal to acquire IGATE have?,"190,000 employees","almost 190,000",0.5,0.5,0.5,8.36,"It provides IT services and is one of the world's largest IT consulting, outsourcing and professional services companies with almost 190,000 employees in over 40 countries",0.15,0.08,1.0,7.82,-0.35,-0.5399999999999991,-0.5399999999999991,数字/单位格式不一致（值相同）
5abf931f5542990832d3a158,1844,"When was the movie adaption of Jennifer Weiner's novel ""In Her Shoes"" released?",2005,2005,1.0,1.0,1.0,7.71,"directed by Curtis Hanson with an adapted screenplay by Susannah Grant and stars Cameron Diaz, Toni Collette, and Shirley MacLaine",0.0,0.0,0.0,7.84,-1.0,0.1299999999999999,0.1299999999999999,实体跑偏/证据跑偏
5ae324775542994393b9e62f,1845,Korea University College of Education is based in the city that ranks what in the world by terms of size?,16th,16th largest,0.67,0.5,1.0,8.26,The Seoul Special Metropolitan City – is the world's 16th largest city,0.2,0.11,1.0,7.53,-0.47,-0.7299999999999995,-0.7299999999999995,数字/单位格式不一致（值相同）
5abed7d75542990832d3a0f7,1849,SR connector is based on the connector that is often used for what type of cable?,coaxial,Coaxial,1.0,1.0,1.0,8.0,coaxial cables,0.67,0.5,1.0,7.81,-0.3299999999999999,-0.1900000000000004,-0.1900000000000004,多余解释/冗余输出（Precision掉）
5abcefc45542993a06baf9b4,1854,"a cabinet-making firm was found which year, from Lancaster?",1730,1730,1.0,1.0,1.0,7.96,around 1730,0.67,0.5,1.0,7.61,-0.3299999999999999,-0.3499999999999996,-0.34999999999999964,多余解释/冗余输出（Precision掉）
5a8f97305542997ba9cb32e3,1857,Ben Stein had a part in the 1994 superhero fantasy film directed by whom?,Charles Russell,Charles Russell,1.0,1.0,1.0,7.8,The Mask (film),0.0,0.0,0.0,7.57,-1.0,-0.2299999999999995,-0.22999999999999954,同义词/别名未规范化
5ae7e8f55542994a481bbe06,1859,Which fictional MI6 agent is a fictional character created by the British journalist and novelist Ian Fleming in 1952?,Commander James Bond RN,Commander James Bond RN,1.0,1.0,1.0,8.21,Commander James Bond RN—code number 007—is a fictional character created by the British journalist and novelist Ian Fleming in 1952,0.33,0.2,1.0,8.02,-0.6699999999999999,-0.1900000000000012,-0.19000000000000128,多余解释/冗余输出（Precision掉）
5a8c7ac2554299653c1aa08e,1860,Black Journal is based on the real life events of what serial killer that  murdered three women in Correggio?,Leonarda Cianciulli,Leonarda Cianciulli,1.0,1.0,1.0,8.35,"the ""Soap-Maker of Correggio",0.0,0.0,0.0,7.78,-1.0,-0.5699999999999994,-0.5699999999999994,实体跑偏/证据跑偏
5a866b5b554299211dda2b23,1862,Mick Chatterton's best season was in 1969 finishing 16th place for the year in the oldest established what?,motorsport world championship,250cc world championship,0.67,0.67,0.67,8.51,FIM Road Racing World Championship Grand Prix,0.4,0.29,0.67,7.68,-0.27,-0.8300000000000001,-0.8300000000000001,实体跑偏/证据跑偏
5abb23035542992ccd8e7f22,1864,Kenneth Arnold reported the first unidentified object sighting in what city and state in 1947?,"Mount Rainier, Washington","Mount Rainier, Washington",1.0,1.0,1.0,8.2,"near Mount Rainier, Washington",0.86,0.75,1.0,7.62,-0.14,-0.5799999999999992,-0.5799999999999992,多余解释/冗余输出（Precision掉）
5a8e07185542995085b37389,1866,Private Music signed the drummer who was part of which English group?,Beatles,"Ringo Starr, Beatles",0.5,0.33,1.0,8.44,"Ringo Starr, the drummer for the Beatles",0.33,0.2,1.0,7.68,-0.1699999999999999,-0.7599999999999998,-0.7599999999999998,实体跑偏/证据跑偏
5adf2fa35542993344016c11,1868,Which of Jonny Craig and Pete Doherty has been a member of more bands ?,"Jonny"" Craig",Jonny Craig,1.0,1.0,1.0,8.26,"He is currently working as a solo musician. He has been the lead vocalist for the bands Dance Gavin Dance, Emarosa, Ghost Runner on Third, Slaves, and westerHALTS",0.0,0.0,0.0,7.61,-1.0,-0.6499999999999995,-0.6499999999999995,实体跑偏/证据跑偏
5a7c917e5542990527d554d3,1873,How many kilometers did Sabrina Mockenhaupt run when she set her best record?,42.195,42.195,1.0,1.0,1.0,7.89,"She has a marathon best of 42.195 kilometers, set at the 2010 Berlin Marathon",0.15,0.08,1.0,8.1,-0.85,0.2099999999999999,0.20999999999999996,多余解释/冗余输出（Precision掉）
5ab5de535542992aa134a3b6,1894,Are Alek Keshishian and Kirk Kerkorian both Armenian-American?,yes,yes,1.0,1.0,1.0,9.05,no,0.0,0.0,0.0,7.96,-1.0,-1.0900000000000007,-1.0900000000000007,实体跑偏/证据跑偏
5a8790785542993e715abfac,1899,What was the first name of the wife of the namesake of the high school located at 123 Coles Street in Jersey City?,Cheryl,Cheryl,1.0,1.0,1.0,8.16,Start -> 'Dr. Ronald E. McNair Academic High School,0.0,0.0,0.0,7.85,-1.0,-0.3100000000000005,-0.3100000000000005,实体跑偏/证据跑偏
5ae382ee5542992e3233c430,1906,The Prussian General Carl von Clausewitz is associated with what type of realism?,Modern thinkers associated with classical realism are Carl von Clausewitz,Classical Realism,0.33,1.0,0.2,8.37,Classical Realist thought,0.15,0.33,0.1,7.55,-0.18,-0.8199999999999994,-0.8199999999999994,实体跑偏/证据跑偏
5a8810485542997e5c09a590,1908,The Airport located next to the A13 handled how many passengers in 2016 ?,1.6 million passengers,1.6 million,0.8,1.0,0.67,7.65,It served over 1.6 million passengers in 2016,0.55,0.38,1.0,7.77,-0.25,0.1199999999999992,0.11999999999999922,数字/单位格式不一致（值相同）
5a7249b85542990c210a40b9,1909,Osireion is located to the rear of the temple named after which New Kingdom Nineteenth Dynasty of Egypt pharaoh?,Seti I,Seti I,1.0,1.0,1.0,8.17,temple of Seti I,0.67,0.5,1.0,7.78,-0.3299999999999999,-0.3899999999999997,-0.3899999999999997,多余解释/冗余输出（Precision掉）
5ae7281c5542991e8301cb69,1910,The fourth episode The Simpsons' seventh season has what kind of theme?,spiritual,Spiritual,1.0,1.0,1.0,7.83,spiritual theme,0.67,0.5,1.0,7.49,-0.3299999999999999,-0.3399999999999998,-0.33999999999999986,多余解释/冗余输出（Precision掉）
